0,0.39814814814814814,0.0,0.1917808219178082
1,0.8693693693693694,0.3824884792626728,0.8464912280701754
1,0.5935828877005348,0.06043956043956044,0.3160621761658031
0,0.5445026178010471,0.0,0.24257425742574257
0,0.32950191570881227,0.0,0.16117216117216118
0,0.5903083700440529,0.0,0.30165289256198347
1,0.7597765363128491,0.19540229885057472,0.484304932735426
0,0.5161290322580645,0.0,0.2708333333333333
0,0.44086021505376344,0.0,0.22395833333333334
1,0.9794520547945206,0.7446808510638298,0.9
1,0.9513888888888888,0.45323741007194246,0.8940397350993378
1,0.9764705882352941,0.503030303030303,0.8232044198895028
1,0.8117647058823529,0.23636363636363636,0.45977011494252873
0,0.4411764705882353,0.0,0.3055555555555556
0,0.4888888888888889,0.0,0.2826086956521739
1,0.813953488372093,0.6296296296296297,0.7888888888888889
0,0.6111111111111112,0.0,0.3246753246753247
1,1.0,0.9540229885057471,1.0
1,0.634020618556701,0.0,0.36893203883495146
1,0.5829383886255924,0.05339805825242718,0.4166666666666667
1,0.6379310344827587,0.29515418502202645,0.4898785425101215
0,0.42038216560509556,0.0,0.21875
1,0.6877637130801688,0.04741379310344827,0.5163934426229508
1,0.6766467065868264,0.08641975308641975,0.4725274725274725
1,0.7692307692307693,0.4421768707482993,0.6064516129032258
1,0.7122641509433962,0.057971014492753624,0.536697247706422
1,0.6299212598425197,0.27309236947791166,0.39436619718309857
1,0.7157360406091371,0.0,0.3431372549019608
0,0.3320610687022901,0.0,0.15302491103202848
1,0.7172131147540983,0.058577405857740586,0.4559386973180077
1,0.8782608695652174,0.4222222222222222,0.82
1,0.5298013245033113,0.30976430976430974,0.45
0,0.5721153846153846,0.0,0.22935779816513763
0,0.319672131147541,0.0,0.16535433070866143
0,0.53,0.0,0.26046511627906976
1,0.78,0.5948717948717949,0.6699029126213593
0,0.6526946107784432,0.0,0.3551912568306011
0,0.4439461883408072,0.0,0.23376623376623376
1,0.6650246305418719,0.14646464646464646,0.3492647058823529
1,0.7281553398058253,0.014925373134328358,0.3476190476190476
1,0.7620481927710844,0.24464831804281345,0.5677233429394812
1,0.9470198675496688,0.21232876712328766,0.774390243902439
1,0.3684210526315789,0.0,0.19298245614035087
0,0.5328947368421053,0.0,0.21818181818181817
0,0.6184971098265896,0.0,0.26666666666666666
0,0.5103092783505154,0.005291005291005291,0.22110552763819097
0,0.5798319327731093,0.0,0.2289156626506024
0,0.40703517587939697,0.0,0.1722488038277512
0,0.5154639175257731,0.0,0.23684210526315788
1,0.5845410628019324,0.024752475247524754,0.29493087557603687
1,0.6171875,0.13821138211382114,0.5037593984962406
1,1.0,0.8015873015873016,0.9117647058823529
1,0.9916666666666667,0.8608695652173913,0.9923076923076923
0,0.550561797752809,0.0,0.2833333333333333
0,0.41935483870967744,0.0,0.2616822429906542
1,0.8351648351648352,0.0,0.6470588235294118
1,0.9270833333333334,0.2087912087912088,0.85
0,0.4928909952606635,0.0,0.2350230414746544
1,0.7087378640776699,0.2736318407960199,0.6619718309859155
1,0.8633879781420765,0.23595505617977527,0.7911111111111111
1,0.9606060606060606,0.8492307692307692,0.9298245614035088
0,0.4380165289256198,0.0,0.2230769230769231
1,0.7336683417085427,0.03608247422680412,0.4900990099009901
1,0.5138888888888888,0.0,0.25203252032520324
0,0.4861111111111111,0.0,0.22767857142857142
1,0.8451882845188284,0.27350427350427353,0.6437246963562753
1,0.485,0.0,0.24271844660194175
1,0.9506726457399103,0.7614678899082569,0.8395061728395061
1,0.551219512195122,0.22,0.2830188679245283
0,0.3612565445026178,0.0,0.16176470588235295
